event_id,user_id,timestamp,event_type,amount,city,device,ip_address,is_fraud,scenario
e7cbb2c0,User_006,2025-04-08 00:09:20,login,0.0,Berat,Tablet_Android,35.151.117.24,0,normal
4fa84e6a,User_017,2025-04-08 08:34:00,login,0.0,Shkodër,Mobile_Android,19.34.17.124,0,normal
70620e27,User_006,2025-04-08 10:18:05,login,0.0,Berlin,Tablet_Android,107.224.9.128,1,fraud
6f8884d0,User_004,2025-04-08 12:27:00,login,0.0,Lezhë,Desktop_Mac,43.137.109.123,0,normal
db6831ed,User_006,2025-04-09 08:36:23,transfer,805.48,Berat,Tablet_Android,189.181.186.216,0,normal
6bb1f371,User_010,2025-04-09 10:10:20,transfer,1199.73,Pogradec,Mobile_iOS,97.70.85.80,1,fraud
07c3b0e2,User_005,2025-04-09 11:39:21,failed_login,0.0,Kavajë,Tablet_Android,160.26.158.113,0,normal
2fdb8edf,User_017,2025-04-09 17:39:21,view_balance,0.0,Shkodër,Mobile_Android,90.241.4.143,0,normal
3689d736,User_015,2025-04-10 03:17:48,login,0.0,Berat,Desktop_Mac,8.253.111.71,0,normal
229928e6,User_001,2025-04-10 12:22:44,login,0.0,Korçë,Tablet_Android,219.59.149.122,0,normal
9ca32617,User_002,2025-04-10 17:14:50,payment,144.25,Shkodër,Tablet_iPad,45.157.131.57,0,normal
22eb0a08,User_019,2025-04-11 03:46:03,view_balance,0.0,Berat,Desktop_Windows,174.67.65.21,0,normal
24a1ddca,User_017,2025-04-11 03:53:18,login,0.0,Shkodër,Mobile_Android,27.149.210.194,0,normal
1850a59a,User_008,2025-04-11 15:42:36,payment,559.45,Elbasan,Desktop_Mac,155.39.224.174,0,normal
1b78f81c,User_001,2025-04-12 05:20:47,view_balance,0.0,Korçë,Tablet_Android,189.101.171.97,0,normal
d3c59634,User_004,2025-04-12 10:32:23,payment,392.65,Lezhë,Desktop_Mac,185.166.244.167,0,normal
58fb4a8f,User_005,2025-04-12 16:00:24,logout,0.0,Kavajë,Tablet_Android,133.199.106.254,0,normal
ed8f67d8,User_008,2025-04-13 05:20:19,logout,0.0,Elbasan,Desktop_Mac,218.29.207.82,0,normal
a8c71f50,User_004,2025-04-13 07:16:36,view_balance,0.0,Lezhë,Desktop_Mac,198.8.159.213,0,normal
5d8dcfc6,User_020,2025-04-13 16:13:30,payment,315.84,Vlorë,Mobile_iOS,79.171.128.12,0,normal
9ba14f4f,User_009,2025-04-13 20:55:46,failed_login,0.0,Korçë,Tablet_iPad,80.240.31.80,1,fraud
4996d592,User_003,2025-04-14 02:31:41,view_balance,0.0,Sarandë,Mobile_iOS,20.160.232.48,0,normal
4ab5d120,User_008,2025-04-14 07:44:58,failed_login,0.0,Elbasan,Desktop_Mac,192.40.29.231,0,normal
3ce8bb69,User_013,2025-04-14 17:24:32,login,0.0,Kavajë,Tablet_Android,193.79.33.157,0,normal
a5f938ae,User_009,2025-04-16 01:03:18,login,0.0,Korçë,Tablet_iPad,188.231.117.23,1,fraud
509a4a70,User_010,2025-04-17 01:56:25,login,0.0,Pogradec,Mobile_Android,155.79.184.119,0,normal
79c90ca6,User_006,2025-04-17 06:48:59,payment,537.33,Berat,Tablet_Android,190.93.158.45,0,normal
40c6eb02,User_004,2025-04-18 03:25:10,login,0.0,Lezhë,Desktop_Mac,184.243.120.198,1,fraud
5904bd1e,User_011,2025-04-18 11:38:25,transfer,1558.87,Vlorë,Tablet_Android,172.58.27.225,1,fraud
3a848d7a,User_007,2025-04-18 14:24:36,logout,0.0,Sarandë,Mobile_iOS,62.225.69.230,0,normal
f5d35fd4,User_008,2025-04-18 18:11:07,failed_login,0.0,Elbasan,Desktop_Mac,154.210.249.4,0,normal
aa3355e8,User_020,2025-04-18 18:19:34,view_balance,0.0,Vlorë,Mobile_iOS,56.27.131.135,0,normal
59c2e475,User_007,2025-04-19 13:35:39,view_balance,0.0,Sarandë,Mobile_iOS,30.42.197.61,0,normal
15c4658b,User_011,2025-04-20 01:54:27,view_balance,0.0,Vlorë,Desktop_Mac,28.204.250.119,0,normal
3ae6c049,User_011,2025-04-20 07:28:29,login,0.0,Vlorë,Desktop_Mac,117.220.123.62,0,normal
85f44db4,User_004,2025-04-20 09:48:41,transfer,343.59,Lezhë,Desktop_Mac,2.105.13.72,0,normal
951795fb,User_003,2025-04-21 01:10:35,payment,94.13,Sarandë,Mobile_iOS,104.214.160.91,0,normal
b62243fd,User_011,2025-04-21 22:54:15,logout,0.0,Vlorë,Desktop_Mac,94.131.179.250,0,normal
9ffc1d45,User_006,2025-04-22 03:29:10,login,0.0,Berat,Tablet_Android,219.211.42.122,0,normal
31a7cf94,User_003,2025-04-22 22:16:00,payment,115.7,Sarandë,Mobile_iOS,151.124.27.163,0,normal
3252f2d0,User_014,2025-04-22 22:44:16,view_balance,0.0,Kavajë,Tablet_iPad,200.227.93.238,0,normal
93e6ec26,User_020,2025-04-23 00:11:57,transfer,357.85,Vlorë,Mobile_iOS,87.182.195.79,0,normal
e9125cd2,User_007,2025-04-23 04:48:55,login,0.0,Sarandë,Mobile_iOS,178.141.167.230,0,normal
a5f9ffdc,User_004,2025-04-23 12:49:04,logout,0.0,Lezhë,Desktop_Mac,142.233.115.75,0,normal
6bbbb5cc,User_016,2025-04-23 14:34:11,failed_login,0.0,Elbasan,Mobile_Android,171.0.158.173,1,fraud
c54af09c,User_020,2025-04-23 16:57:51,logout,0.0,Vlorë,Mobile_iOS,78.149.226.163,0,normal
37117351,User_017,2025-04-24 07:44:31,view_balance,0.0,Shkodër,Mobile_Android,37.40.47.50,0,normal
743df897,User_008,2025-04-24 10:36:14,login,0.0,Elbasan,Desktop_Mac,62.4.90.0,0,normal
827ac8ea,User_014,2025-04-24 15:54:18,view_balance,0.0,Kavajë,Tablet_iPad,196.162.142.93,0,normal
bb482f2d,User_011,2025-04-24 17:16:25,failed_login,0.0,Vlorë,Desktop_Mac,16.141.65.190,0,normal
8c56a428,User_018,2025-04-25 00:05:58,login,0.0,Berat,Desktop_Windows,87.89.226.236,0,normal
4fc9f4e8,User_010,2025-04-25 03:33:08,logout,0.0,Pogradec,Mobile_Android,87.238.252.44,0,normal
e2831d22,User_002,2025-04-25 08:06:03,view_balance,0.0,Shkodër,Tablet_iPad,95.26.119.184,0,normal
2c6434cc,User_017,2025-04-25 16:13:08,view_balance,0.0,Shkodër,Mobile_Android,123.125.11.185,0,normal
09879907,User_001,2025-04-26 10:48:07,change_password,0.0,Korçë,Tablet_Android,131.148.124.195,0,normal
1555b85e,User_017,2025-04-26 14:08:51,view_balance,0.0,Shkodër,Mobile_Android,55.156.61.151,0,normal
8c6e73cf,User_001,2025-04-26 20:31:22,transfer,714.69,Korçë,Tablet_Android,220.199.227.146,0,normal
789247ab,User_020,2025-04-26 21:20:32,transfer,842.72,Vlorë,Desktop_Windows,133.250.187.32,1,fraud
69e5c2cf,User_013,2025-04-26 22:09:58,logout,0.0,Kavajë,Tablet_Android,114.176.171.237,0,normal
a0ff23ae,User_015,2025-04-27 06:08:50,failed_login,0.0,Berat,Desktop_Mac,142.96.131.63,0,normal
9ee9b973,User_002,2025-04-27 11:04:33,view_balance,0.0,Shkodër,Tablet_iPad,99.223.163.130,0,normal
68b2cc54,User_002,2025-04-28 02:58:49,failed_login,0.0,Shkodër,Tablet_iPad,213.68.181.17,0,normal
4126e080,User_003,2025-04-28 13:15:09,payment,67.69,Sarandë,Mobile_iOS,47.182.49.91,0,normal
2d5a1f49,User_019,2025-04-28 14:27:23,view_balance,0.0,Berat,Desktop_Windows,33.205.211.33,0,normal
59a7daad,User_001,2025-04-29 02:05:36,failed_login,0.0,Korçë,Tablet_Android,168.93.26.29,0,normal
7f1c1cb2,User_001,2025-04-29 20:16:21,login,0.0,Korçë,Tablet_Android,108.220.130.161,0,normal
ca36bd79,User_019,2025-04-30 05:52:35,login,0.0,Berat,Desktop_Windows,174.14.70.84,0,normal
da33ce67,User_006,2025-04-30 20:29:02,logout,0.0,Berat,Tablet_Android,102.138.252.99,0,normal
e5bd1cdd,User_011,2025-05-01 00:42:18,view_balance,0.0,Vlorë,Desktop_Mac,195.63.242.154,0,normal
be463391,User_015,2025-05-01 21:46:55,failed_login,0.0,Berat,Desktop_Mac,130.139.32.159,0,normal
b90d05c9,User_007,2025-05-02 10:27:53,transfer,1949.33,Sarandë,Desktop_Windows,45.12.143.177,1,fraud
7a26361a,User_006,2025-05-02 11:33:31,failed_login,0.0,Berat,Tablet_Android,77.147.36.70,0,normal
53d99fb5,User_003,2025-05-02 22:38:48,transfer,60.73,Sarandë,Mobile_iOS,147.227.84.142,0,normal
1bf84a12,User_013,2025-05-03 02:58:04,login,0.0,Kavajë,Tablet_Android,106.60.138.253,1,fraud
2fbbac63,User_019,2025-05-03 05:15:01,login,0.0,Berat,Desktop_Windows,23.79.209.194,0,normal
f544ae55,User_001,2025-05-04 03:23:53,login,0.0,Milan,Tablet_Android,153.176.83.114,1,fraud
b3fbd3ed,User_020,2025-05-04 04:28:02,transfer,1865.0,Vlorë,Mobile_iOS,131.29.55.3,1,fraud
993128d8,User_010,2025-05-04 04:34:22,payment,253.81,Pogradec,Mobile_Android,197.0.171.126,0,normal
56123108,User_009,2025-05-04 05:15:28,failed_login,0.0,Korçë,Tablet_iPad,101.136.177.81,0,normal
c7bc0f1e,User_018,2025-05-04 09:29:18,change_password,0.0,Berat,Desktop_Windows,104.13.74.245,0,normal
b96470b5,User_019,2025-05-05 06:21:11,login,0.0,Berat,Desktop_Windows,23.208.119.35,0,normal
b779c186,User_010,2025-05-05 06:40:48,login,0.0,Pogradec,Mobile_Android,142.113.168.114,0,normal
61929ce5,User_001,2025-05-06 01:52:43,payment,804.35,Korçë,Tablet_Android,61.4.172.164,0,normal
7be5470c,User_004,2025-05-06 06:38:49,failed_login,0.0,Lezhë,Desktop_Mac,41.225.13.227,0,normal
41a349e4,User_010,2025-05-06 10:48:48,view_balance,0.0,Pogradec,Mobile_Android,163.72.133.164,0,normal
ff3ed266,User_002,2025-05-07 09:01:25,view_balance,0.0,Shkodër,Tablet_iPad,179.130.62.230,0,normal
d86c5c13,User_008,2025-05-07 09:48:27,payment,354.72,Elbasan,Desktop_Mac,213.170.105.186,0,normal
3ddb8f0a,User_020,2025-05-08 06:17:39,login,0.0,Vlorë,Mobile_iOS,138.243.239.128,0,normal
c5402001,User_003,2025-05-08 17:24:41,failed_login,0.0,Sarandë,Mobile_iOS,40.218.109.97,0,normal
5980b47e,User_007,2025-05-08 23:25:16,logout,0.0,Sarandë,Mobile_iOS,136.225.250.189,0,normal
e3c9a56c,User_009,2025-05-09 00:46:33,logout,0.0,Korçë,Tablet_iPad,194.182.240.132,0,normal
acb0e13a,User_009,2025-05-09 01:59:47,transfer,278.07,Korçë,Tablet_iPad,63.181.195.181,0,normal
cf13f701,User_019,2025-05-09 06:48:02,payment,348.6,Berat,Desktop_Windows,118.104.62.16,0,normal
3ec5bcb8,User_017,2025-05-09 10:39:41,payment,205.32,Shkodër,Mobile_Android,26.79.221.159,0,normal
3ab813da,User_015,2025-05-09 16:01:28,login,0.0,Berat,Desktop_Windows,192.115.176.254,1,fraud
c7172a72,User_016,2025-05-09 21:24:01,transfer,10245.56,Elbasan,Mobile_Android,83.97.122.113,1,fraud
aea31558,User_015,2025-05-09 22:02:13,login,0.0,Berat,Desktop_Mac,25.4.70.36,0,normal
0d079de1,User_011,2025-05-09 23:53:06,login,0.0,Vlorë,Desktop_Mac,61.10.41.149,0,normal
5b6fae61,User_007,2025-05-11 09:09:18,view_balance,0.0,Sarandë,Mobile_iOS,57.148.84.167,0,normal
77aceeeb,User_006,2025-05-14 02:06:50,transfer,542.46,Berat,Tablet_Android,2.114.143.17,0,normal
4de1652d,User_002,2025-05-14 11:17:29,logout,0.0,Shkodër,Tablet_iPad,165.151.230.132,0,normal
ce352729,User_020,2025-05-14 18:59:43,failed_login,0.0,Vlorë,Mobile_iOS,199.151.40.124,0,normal
5a041b88,User_020,2025-05-15 02:16:32,view_balance,0.0,Vlorë,Mobile_iOS,218.17.215.90,0,normal
bed192e3,User_004,2025-05-16 08:57:57,change_password,0.0,Lezhë,Desktop_Mac,118.170.66.201,0,normal
a499110f,User_019,2025-05-16 15:44:00,failed_login,0.0,Berat,Desktop_Windows,210.68.118.162,0,normal
899049a8,User_013,2025-05-16 22:15:12,login,0.0,Istanbul,Tablet_Android,202.40.118.139,1,fraud
5692d546,User_011,2025-05-17 01:11:34,login,0.0,Vlorë,Desktop_Mac,12.4.151.183,0,normal
d55f0032,User_012,2025-05-17 04:09:35,payment,592.13,Korçë,Mobile_iOS,57.236.12.160,0,normal
3bcb9b1d,User_016,2025-05-17 08:37:10,view_balance,0.0,Elbasan,Mobile_Android,147.198.103.176,0,normal
5232f015,User_004,2025-05-18 02:24:02,payment,565.87,Lezhë,Desktop_Mac,55.174.243.41,0,normal
2d68f413,User_012,2025-05-18 11:10:14,view_balance,0.0,Korçë,Mobile_iOS,187.109.80.32,0,normal
2c270e0a,User_004,2025-05-18 23:16:09,change_password,0.0,Lezhë,Desktop_Mac,131.230.186.146,0,normal
9ce0c97d,User_012,2025-05-19 04:24:17,view_balance,0.0,Korçë,Mobile_iOS,66.181.20.140,0,normal
fb669ec7,User_019,2025-05-19 06:42:30,change_password,0.0,Berat,Desktop_Windows,14.141.10.42,0,normal
5f82c8c0,User_003,2025-05-19 20:45:29,view_balance,0.0,Sarandë,Mobile_iOS,113.243.23.64,0,normal
38fe7bfe,User_015,2025-05-20 00:44:13,failed_login,0.0,Berat,Desktop_Mac,89.123.115.248,0,normal
3d616eb5,User_004,2025-05-20 04:36:42,view_balance,0.0,Lezhë,Desktop_Mac,211.226.43.110,0,normal
d3efe0fa,User_004,2025-05-20 23:41:22,transfer,301.53,Lezhë,Desktop_Mac,209.171.116.249,0,normal
2b556229,User_004,2025-05-21 05:57:13,transfer,1116.62,Lezhë,Desktop_Mac,26.226.219.133,1,fraud
660ded61,User_013,2025-05-21 17:31:31,change_password,0.0,Kavajë,Tablet_Android,104.22.182.40,0,normal
bdd73761,User_019,2025-05-21 21:00:33,login,0.0,Berat,Desktop_Windows,162.51.155.161,0,normal
fa14886a,User_003,2025-05-22 23:29:49,transfer,38.11,Sarandë,Mobile_iOS,79.242.221.81,0,normal
183aed0f,User_003,2025-05-24 12:22:27,failed_login,0.0,Sarandë,Mobile_iOS,110.137.73.184,0,normal
358ef29a,User_018,2025-05-26 01:03:29,failed_login,0.0,Berat,Desktop_Windows,175.67.210.66,0,normal
a70dd16e,User_016,2025-05-26 03:53:35,transfer,1370.46,Elbasan,Mobile_Android,158.30.24.80,1,fraud
97fd9f35,User_011,2025-05-26 14:11:08,change_password,0.0,Vlorë,Desktop_Mac,128.117.208.149,0,normal
b564ad98,User_001,2025-05-26 19:48:58,failed_login,0.0,Korçë,Tablet_Android,94.69.62.42,0,normal
b8e6c6b3,User_006,2025-05-26 20:41:35,payment,487.88,Berat,Tablet_Android,201.82.31.245,0,normal
05c52542,User_014,2025-05-27 10:12:45,logout,0.0,Kavajë,Tablet_iPad,55.190.167.22,0,normal
b8a72ea4,User_003,2025-05-27 13:58:19,login,0.0,Sarandë,Mobile_iOS,218.116.123.171,0,normal
b9abfdc5,User_001,2025-05-27 15:13:52,view_balance,0.0,Korçë,Tablet_Android,47.146.79.208,0,normal
879e9403,User_009,2025-05-27 19:28:21,view_balance,0.0,Korçë,Tablet_iPad,71.232.224.186,0,normal
df061065,User_005,2025-05-28 10:09:39,view_balance,0.0,Kavajë,Tablet_Android,134.148.43.176,0,normal
fb483577,User_004,2025-05-28 15:46:26,view_balance,0.0,Lezhë,Desktop_Mac,41.188.23.243,0,normal
a1e2d481,User_011,2025-05-28 23:14:47,failed_login,0.0,Vlorë,Desktop_Mac,143.6.121.199,0,normal
1a081488,User_018,2025-05-29 04:21:39,transfer,3022.61,Berat,Desktop_Windows,137.222.81.161,1,fraud
3c6db416,User_006,2025-05-29 07:53:53,view_balance,0.0,Berat,Tablet_Android,1.205.51.155,0,normal
ab4ecb38,User_015,2025-05-29 09:22:57,logout,0.0,Berat,Desktop_Mac,198.239.150.40,0,normal
31ddef27,User_019,2025-05-29 14:08:52,transfer,276.27,Berat,Desktop_Windows,109.80.161.180,0,normal
3293f820,User_017,2025-05-29 18:01:39,failed_login,0.0,Shkodër,Mobile_Android,156.204.97.210,0,normal
cd1aef54,User_011,2025-05-30 17:20:48,logout,0.0,Vlorë,Desktop_Mac,215.30.45.80,0,normal
27c7d607,User_018,2025-05-31 09:34:06,view_balance,0.0,Berat,Desktop_Windows,11.234.190.220,0,normal
42e96701,User_020,2025-06-01 03:20:29,transfer,467.26,Vlorë,Mobile_iOS,57.112.93.229,0,normal
d8208d39,User_003,2025-06-01 16:04:19,view_balance,0.0,Sarandë,Mobile_iOS,195.157.224.16,0,normal
d383db73,User_002,2025-06-02 06:51:03,logout,0.0,Shkodër,Tablet_iPad,148.78.156.20,0,normal
d948c806,User_011,2025-06-02 19:47:18,failed_login,0.0,Vlorë,Desktop_Mac,125.120.218.4,0,normal
0963e1fa,User_019,2025-06-02 21:57:57,login,0.0,Berat,Desktop_Windows,8.47.6.185,0,normal
f01ff997,User_002,2025-06-03 04:34:27,failed_login,0.0,Shkodër,Tablet_iPad,146.239.146.191,0,normal
b93d44ab,User_003,2025-06-03 04:37:20,login,0.0,Sarandë,Mobile_iOS,191.171.34.56,0,normal
87788477,User_006,2025-06-03 05:03:43,change_password,0.0,Berat,Tablet_Android,30.182.78.138,0,normal
ff935494,User_004,2025-06-03 05:45:11,transfer,2330.97,Lezhë,Tablet_Android,99.135.63.58,1,fraud
201121c5,User_010,2025-06-03 11:55:13,view_balance,0.0,Pogradec,Mobile_Android,146.100.106.230,0,normal
ad628818,User_012,2025-06-03 15:50:36,login,0.0,Korçë,Mobile_iOS,170.203.175.90,0,normal
6d06db57,User_005,2025-06-04 02:43:12,login,0.0,Kavajë,Tablet_Android,174.229.19.6,0,normal
c439d3c2,User_016,2025-06-04 20:22:23,failed_login,0.0,Elbasan,Mobile_Android,187.72.42.118,0,normal
995c2309,User_012,2025-06-05 20:07:57,logout,0.0,Korçë,Mobile_iOS,134.76.122.123,0,normal
9aa59784,User_009,2025-06-06 01:33:27,payment,361.58,Korçë,Tablet_iPad,45.203.225.198,0,normal
7b40d146,User_017,2025-06-07 11:34:10,failed_login,0.0,Shkodër,Mobile_Android,203.41.2.41,0,normal
ca36de45,User_010,2025-06-07 13:05:02,change_password,0.0,Pogradec,Mobile_Android,145.0.31.86,0,normal
41c59d10,User_010,2025-06-07 17:01:48,failed_login,0.0,Pogradec,Mobile_Android,5.2.158.210,0,normal
5571c2e5,User_002,2025-06-07 17:18:30,login,0.0,Shkodër,Tablet_iPad,26.76.0.3,0,normal
8f40bc78,User_006,2025-06-09 10:01:59,payment,661.46,Berat,Tablet_Android,17.70.138.31,0,normal
ef028fd3,User_015,2025-06-09 10:09:08,payment,74.5,Berat,Desktop_Mac,79.226.92.80,0,normal
79c950d7,User_014,2025-06-09 14:15:53,view_balance,0.0,Kavajë,Tablet_iPad,143.68.82.0,0,normal
acc45be7,User_002,2025-06-09 19:23:11,payment,205.67,Shkodër,Tablet_iPad,217.215.39.223,0,normal
10c9676a,User_009,2025-06-10 03:32:13,transfer,387.87,Korçë,Tablet_iPad,121.176.23.197,0,normal
4790d887,User_020,2025-06-10 09:39:31,failed_login,0.0,Vlorë,Mobile_iOS,71.82.40.28,0,normal
ec0d4f4a,User_005,2025-06-10 16:50:13,view_balance,0.0,Kavajë,Tablet_Android,27.90.185.224,0,normal
45f87d6c,User_013,2025-06-11 03:27:37,failed_login,0.0,Kavajë,Tablet_Android,198.55.221.156,0,normal
6943c4c4,User_015,2025-06-11 22:30:49,transfer,2195.43,Berat,Desktop_Mac,98.50.19.98,1,fraud
d42ff456,User_002,2025-06-12 04:04:00,change_password,0.0,Shkodër,Tablet_iPad,158.241.159.135,0,normal
16fb8769,User_013,2025-06-12 15:05:18,change_password,0.0,Kavajë,Tablet_Android,56.245.138.142,0,normal
31772954,User_001,2025-06-13 13:00:45,failed_login,0.0,Korçë,Tablet_Android,146.120.152.143,0,normal
43cec653,User_013,2025-06-14 05:23:01,login,0.0,Kavajë,Tablet_Android,61.8.136.89,0,normal
0b4ebf8f,User_019,2025-06-14 06:20:07,login,0.0,Berat,Desktop_Windows,9.4.85.110,0,normal
c8f5483a,User_014,2025-06-14 21:20:13,transfer,111.51,Kavajë,Tablet_iPad,91.207.228.131,0,normal
2e119c4b,User_011,2025-06-14 21:57:03,transfer,3360.26,Vlorë,Desktop_Mac,80.237.31.185,1,fraud
01b74e23,User_017,2025-06-15 02:47:13,transfer,2214.46,Shkodër,Mobile_Android,25.68.253.126,1,fraud
KA_E001,Klienti_A,2025-06-15 10:00:00,login,0.0,Tiranë,Desktop_Windows,192.168.1.100,0,klienti_a
KA_E002,Klienti_A,2025-06-15 13:00:00,login,0.0,Rome,Desktop_Windows,89.96.123.45,1,klienti_a
KA_E003,Klienti_A,2025-06-15 13:15:00,transfer,5000.0,Rome,Desktop_Windows,89.96.123.45,1,klienti_a
592c99a2,User_004,2025-06-16 01:55:27,payment,418.79,Lezhë,Desktop_Mac,85.88.54.200,0,normal
379dbdb2,User_014,2025-06-17 16:01:24,login,0.0,Kavajë,Tablet_iPad,143.105.193.93,0,normal
81ef9e82,User_019,2025-06-17 18:52:00,transfer,227.01,Berat,Desktop_Windows,196.86.90.96,0,normal
ebc38874,User_020,2025-06-19 05:14:53,view_balance,0.0,Vlorë,Mobile_iOS,135.84.208.210,0,normal
777e41c6,User_017,2025-06-19 19:37:24,view_balance,0.0,Shkodër,Mobile_Android,43.244.208.48,0,normal
1d8f6b50,User_002,2025-06-20 12:22:04,transfer,5845.73,Shkodër,Tablet_iPad,179.101.219.219,1,fraud
76ffe332,User_013,2025-06-20 20:29:20,login,0.0,Kavajë,Tablet_Android,160.107.168.205,0,normal
89038ba7,User_003,2025-06-21 00:52:08,failed_login,0.0,Sarandë,Mobile_iOS,220.183.152.78,0,normal
aa86c5bf,User_010,2025-06-21 01:12:39,failed_login,0.0,Pogradec,Mobile_Android,180.249.109.229,0,normal
a849b871,User_002,2025-06-21 05:41:24,transfer,2665.73,Shkodër,Desktop_Windows,3.24.5.64,1,fraud
4a8b4782,User_018,2025-06-22 03:16:34,transfer,355.84,Berat,Desktop_Windows,195.225.74.103,0,normal
ff870dc8,User_019,2025-06-22 03:29:54,view_balance,0.0,Berat,Desktop_Windows,221.37.17.210,0,normal
9df99f3f,User_019,2025-06-22 11:04:05,failed_login,0.0,Berat,Desktop_Windows,147.41.5.122,0,normal
ca156df7,User_012,2025-06-22 12:46:20,login,0.0,Korçë,Mobile_iOS,163.11.235.69,0,normal
76f73fe0,User_017,2025-06-22 17:01:12,failed_login,0.0,Shkodër,Mobile_Android,95.253.51.177,0,normal
ebb7dfba,User_001,2025-06-22 20:57:45,logout,0.0,Korçë,Tablet_Android,186.163.254.16,0,normal
b4861bdc,User_013,2025-06-23 02:09:37,view_balance,0.0,Kavajë,Tablet_Android,47.51.177.219,0,normal
09258320,User_009,2025-06-23 17:25:48,failed_login,0.0,Korçë,Tablet_iPad,83.74.116.106,0,normal
5c2dd19f,User_009,2025-06-24 00:32:18,view_balance,0.0,Korçë,Tablet_iPad,38.87.96.190,0,normal
80ae2fd4,User_005,2025-06-24 04:11:36,change_password,0.0,Kavajë,Tablet_Android,119.111.114.37,0,normal
92e805d6,User_008,2025-06-24 09:00:28,view_balance,0.0,Elbasan,Desktop_Mac,171.87.86.90,0,normal
d4965f77,User_012,2025-06-24 12:54:00,transfer,584.75,Korçë,Mobile_iOS,62.112.180.185,0,normal
d770eb40,User_016,2025-06-24 16:39:27,failed_login,0.0,Elbasan,Mobile_Android,178.183.247.210,0,normal
29750eeb,User_014,2025-06-24 17:01:53,payment,230.57,Kavajë,Tablet_iPad,49.212.161.234,0,normal
47b05730,User_006,2025-06-25 05:16:09,login,0.0,Berat,Tablet_Android,97.25.187.221,0,normal
eba18a8b,User_006,2025-06-25 19:11:42,failed_login,0.0,Berat,Tablet_Android,76.196.29.29,0,normal
0edefcef,User_005,2025-06-25 19:55:11,view_balance,0.0,Kavajë,Tablet_Android,77.66.16.252,0,normal
1ef43960,User_018,2025-06-26 18:31:40,payment,346.17,Berat,Desktop_Windows,13.117.174.210,0,normal
298ddcb2,User_002,2025-06-27 11:50:25,payment,150.96,Shkodër,Tablet_iPad,165.132.79.159,0,normal
ce976b63,User_010,2025-06-27 17:16:23,failed_login,0.0,Pogradec,Mobile_Android,23.233.99.78,0,normal
a6353167,User_001,2025-06-27 20:03:41,login,0.0,Korçë,Tablet_Android,179.55.90.245,0,normal
86c2e56a,User_015,2025-06-27 22:43:37,login,0.0,Berat,Desktop_Mac,2.195.164.75,0,normal
7c3f99bd,User_012,2025-06-28 04:16:57,login,0.0,Korçë,Mobile_iOS,111.183.12.59,0,normal
cc8fe26e,User_001,2025-06-28 10:36:11,payment,529.34,Korçë,Tablet_Android,115.218.156.42,0,normal
8a169be2,User_009,2025-06-28 19:36:41,view_balance,0.0,Korçë,Tablet_iPad,155.214.16.176,0,normal
516c70a6,User_006,2025-06-29 01:58:55,payment,393.7,Berat,Tablet_Android,10.30.138.198,0,normal
d58960aa,User_019,2025-06-30 03:50:25,login,0.0,Berat,Desktop_Windows,2.196.113.186,0,normal
a861872b,User_020,2025-06-30 17:03:00,logout,0.0,Vlorë,Mobile_iOS,218.221.74.246,0,normal
5d3d794e,User_020,2025-06-30 17:23:58,login,0.0,Vlorë,Mobile_iOS,165.114.7.36,0,normal
a3782798,User_015,2025-06-30 21:51:57,payment,0.0,Berlin,Desktop_Mac,141.69.22.36,1,fraud
c379ed69,User_010,2025-06-30 23:33:08,logout,0.0,Pogradec,Mobile_Android,49.214.13.158,0,normal
29283e9b,User_012,2025-06-30 23:59:57,view_balance,0.0,Korçë,Mobile_iOS,120.167.190.116,0,normal
37a14729,User_009,2025-07-01 09:21:18,view_balance,0.0,Korçë,Tablet_iPad,166.202.192.40,0,normal
64eed5ae,User_004,2025-07-01 22:56:00,failed_login,0.0,Lezhë,Desktop_Mac,208.203.12.199,0,normal
42c52056,User_008,2025-07-02 08:24:39,payment,706.52,Elbasan,Desktop_Mac,223.130.194.81,0,normal
32f25d57,User_007,2025-07-02 08:38:12,view_balance,0.0,Sarandë,Mobile_iOS,212.87.92.33,0,normal
2571e812,User_017,2025-07-02 22:31:09,view_balance,0.0,Shkodër,Mobile_Android,69.118.156.23,0,normal
9244d07d,User_001,2025-07-03 02:53:18,logout,0.0,Korçë,Tablet_Android,12.95.242.200,0,normal
5dca6c33,User_009,2025-07-03 11:30:23,transfer,380.68,Korçë,Tablet_iPad,42.93.170.172,0,normal
d73c1b91,User_013,2025-07-03 14:30:59,failed_login,0.0,Kavajë,Tablet_Android,38.21.226.235,0,normal
8687a426,User_003,2025-07-03 14:34:18,logout,0.0,Sarandë,Mobile_iOS,81.153.220.179,0,normal
5d711f73,User_011,2025-07-03 16:37:23,payment,76.65,Vlorë,Desktop_Mac,151.89.105.16,0,normal
d9c22505,User_012,2025-07-04 15:55:43,failed_login,0.0,Korçë,Mobile_iOS,183.0.191.32,0,normal
68a35579,User_019,2025-07-05 02:55:39,view_balance,0.0,Berat,Desktop_Windows,78.204.252.246,0,normal
e2bf4035,User_010,2025-07-05 15:07:00,view_balance,0.0,Pogradec,Mobile_Android,192.111.153.73,0,normal
f827ab0b,User_008,2025-07-05 17:27:27,payment,344.98,Elbasan,Desktop_Mac,85.183.34.65,0,normal
eb0d538d,User_019,2025-07-05 21:11:02,view_balance,0.0,Berat,Desktop_Windows,172.216.36.195,0,normal
